job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,automation_risk_category,skill_transition_pressure,wage_volatility_index,reskilling_urgency_score,ai_disruption_intensity
11633,Customer Support Rep,Education,Germany,2022,78.0,72.24,15.61,102503.75,104408.52,1.86,9.28,27.26,41.41,5,High,46.805,1.86,36.441,32.2998
11634,Marketing Specialist,Finance,USA,2022,67.76,55.58,33.66,76540.28,92919.42,21.4,-12.29,54.43,16.27,3,High,50.71,21.4,43.622,11.024552000000002
11635,Financial Analyst,Healthcare,Australia,2023,39.19,37.13,92.93,119138.64,124019.97,4.1,12.15,15.12,47.41,2,Medium,66.06,4.1,44.785,18.579978999999998
11636,Truck Driver,Manufacturing,Singapore,2026,79.46,82.37,75.85,145432.1,154414.58,6.18,-3.64,80.5,81.11,3,High,77.655,6.18,56.393,64.45000599999999
11637,Customer Support Rep,Manufacturing,India,2023,55.64,48.28,79.6,107334.86,100394.89,-6.47,-9.57,36.79,91.48,1,Medium,67.62,6.47,48.077,50.899472
11638,Accountant,Technology,UK,2024,66.26,76.4,5.16,109322.65,119233.64,9.07,-3.49,90.2,76.59,4,High,35.71,9.07,30.773000000000007,50.74853400000001
11639,Financial Analyst,Energy,Brazil,2022,73.76,70.77,62.42,86982.66,89040.66,2.37,17.38,73.89,63.09,2,High,68.09,2.37,48.941,46.53518400000001
11640,Truck Driver,Energy,Australia,2020,85.35,86.32,10.88,143866.82,164813.8,14.56,7.88,71.11,43.16,3,High,48.114999999999995,14.56,41.772000000000006,36.837059999999994
11641,Customer Support Rep,Transportation,Japan,2026,91.59,100.12,23.15,149497.58,149781.79,0.19,5.79,26.67,97.82,2,High,57.370000000000005,0.19,43.638000000000005,89.593338
11642,Software Engineer,Energy,Australia,2020,7.13,7.53,83.71,129513.33,129382.66,-0.1,4.33,17.99,25.96,4,Low,45.419999999999995,0.1,27.994999999999997,1.8509479999999998
11643,Teacher,Finance,UK,2025,75.66,87.3,65.92,137809.02,150641.95,9.31,-0.21,71.65,73.4,5,High,70.78999999999999,9.31,52.833,55.534440000000004
11644,Mechanical Engineer,Transportation,Brazil,2022,16.0,15.04,4.87,48060.18,50918.41,5.95,-10.86,78.39,10.85,5,Low,10.435,5.95,9.646,1.736
11645,HR Manager,Retail,India,2023,13.83,15.95,13.04,83796.76,84554.21,0.9,-4.99,19.56,76.23,3,Low,13.434999999999999,0.9,9.713999999999999,10.542609
11646,Marketing Specialist,Manufacturing,Germany,2020,15.99,15.54,42.06,140492.42,130124.01,-7.38,3.79,58.91,72.5,1,Low,29.025000000000002,7.38,21.228,11.59275
11647,Data Analyst,Education,Singapore,2026,23.61,24.64,12.17,81038.68,76829.92,-5.19,-2.67,67.69,75.36,5,Low,17.89,5.19,14.652000000000001,17.792496
11648,Mechanical Engineer,Retail,USA,2021,31.81,38.04,28.48,48017.51,49759.88,3.63,13.91,71.16,79.43,4,Medium,30.145,3.63,22.357,25.266683000000004
11649,Accountant,Finance,Brazil,2020,79.96,73.06,54.81,114510.82,109416.24,-4.45,-3.15,37.6,32.75,4,High,67.38499999999999,4.45,49.762,26.186899999999994
11650,Software Engineer,Manufacturing,Singapore,2021,50.27,52.14,71.59,91484.37,91736.16,0.28,11.07,64.32,29.83,2,Medium,60.93000000000001,0.28,41.66900000000001,14.995541000000001
11651,Customer Support Rep,Education,India,2024,29.11,32.79,85.65,132103.6,123686.91,-6.37,13.31,61.73,81.49,3,Low,57.38,6.37,39.25,23.721739
11652,Accountant,Healthcare,India,2023,53.78,63.64,67.77,97281.22,97393.03,0.11,6.65,97.03,1.21,3,Medium,60.775,0.11,41.876000000000005,0.650738
11653,Teacher,Finance,Germany,2025,48.51,44.41,39.56,40551.23,42487.07,4.77,-11.16,74.92,91.03,1,Medium,44.035,4.77,32.702999999999996,44.158652999999994
11654,Truck Driver,Manufacturing,Brazil,2023,41.22,46.09,2.45,137258.45,152529.4,11.13,8.05,32.97,37.3,1,Medium,21.835,11.13,20.561999999999998,15.375059999999998
11655,HR Manager,Retail,Australia,2022,16.8,13.97,82.65,65639.35,68563.66,4.46,-16.46,70.36,4.66,3,Low,49.725,4.46,32.853,0.7828800000000001
11656,Customer Support Rep,Technology,USA,2023,65.2,68.07,85.04,48556.8,41940.17,-13.63,-21.27,86.28,36.25,3,High,75.12,13.63,55.681,23.635
11657,Mechanical Engineer,Energy,Japan,2023,15.67,16.31,66.2,99888.07,85014.62,-14.89,4.47,58.48,3.61,3,Low,40.935,14.89,30.595,0.565687
11658,Data Analyst,Retail,Singapore,2026,39.67,39.5,95.26,68394.43,69541.16,1.68,-7.53,29.34,53.94,3,Medium,67.465,1.68,44.949999999999996,21.397997999999998
11659,Data Analyst,Manufacturing,India,2023,40.67,43.3,37.3,37332.47,41163.6,10.26,7.73,57.29,25.02,2,Medium,38.985,10.26,30.535999999999998,10.175634
11660,Customer Support Rep,Healthcare,Australia,2021,53.94,54.81,8.77,98170.25,110613.06,12.67,0.47,84.14,28.26,2,Medium,31.354999999999997,12.67,28.008,15.243444
11661,Teacher,Manufacturing,USA,2022,47.66,39.91,99.77,108474.25,111523.72,2.81,3.06,41.48,27.53,4,Medium,73.715,2.81,49.837999999999994,13.120798
11662,Mechanical Engineer,Energy,Brazil,2026,30.82,30.65,3.35,108174.26,114364.6,5.72,11.5,42.11,19.04,4,Medium,17.085,5.72,15.049000000000001,5.868128
11663,Teacher,Technology,Japan,2020,32.0,27.82,85.09,80523.66,75724.96,-5.96,13.87,22.94,87.06,2,Medium,58.545,5.96,40.114999999999995,27.8592
11664,Mechanical Engineer,Technology,Japan,2025,65.92,67.4,12.33,70360.48,71373.8,1.44,-11.07,94.77,62.31,4,High,39.125,1.44,30.499,41.074752
11665,Teacher,Transportation,USA,2023,53.61,60.75,69.34,88291.41,88208.92,-0.09,-5.59,26.37,49.19,5,Medium,61.475,0.09,42.273,26.370759
11666,Mechanical Engineer,Technology,Brazil,2022,11.54,10.86,5.53,47474.57,41617.05,-12.34,7.42,43.88,23.44,2,Low,8.535,12.34,9.977,2.704976
11667,Teacher,Finance,USA,2023,13.35,15.55,54.22,47865.43,44458.21,-7.12,10.32,28.59,60.16,5,Low,33.785,7.12,23.741999999999997,8.03136
11668,Marketing Specialist,Transportation,Australia,2022,39.85,46.14,59.67,51893.61,61030.45,17.61,3.04,64.01,32.12,2,Medium,49.760000000000005,17.61,39.124,12.79982
11669,Accountant,Transportation,Canada,2023,37.05,39.51,51.9,38850.66,31336.98,-19.34,25.82,83.34,11.23,3,Medium,44.474999999999994,19.34,36.192,4.160715
11670,Data Analyst,Retail,India,2021,5.0,5.64,21.12,33782.26,34989.59,3.57,2.42,25.4,32.0,3,Low,13.06,3.57,9.407,1.6
11671,Software Engineer,Retail,Germany,2024,42.74,37.26,64.51,114800.7,111481.65,-2.89,3.07,46.18,69.86,4,Medium,53.625,2.89,37.315999999999995,29.858164000000002
11672,Financial Analyst,Retail,Brazil,2026,66.95,54.54,53.66,60882.76,66073.08,8.53,-19.88,76.17,3.98,2,High,60.305,8.53,45.437,2.66461
11673,Mechanical Engineer,Transportation,USA,2020,21.93,22.95,44.09,55185.99,48812.95,-11.55,-12.7,14.42,73.86,1,Low,33.010000000000005,11.55,25.464000000000002,16.197498
11674,Data Analyst,Healthcare,USA,2024,69.45,82.74,31.12,145337.22,120368.57,-17.18,-9.07,84.85,79.18,4,High,50.285000000000004,17.18,42.269999999999996,54.99051
11675,Data Analyst,Transportation,Germany,2024,33.24,32.54,96.84,79021.94,82268.25,4.11,11.03,19.62,15.9,5,Medium,65.04,4.11,43.580999999999996,5.285160000000001
11676,Data Analyst,Manufacturing,UK,2023,5.0,4.07,60.45,39240.47,37694.94,-3.94,-0.6,59.8,22.89,1,Low,32.725,3.94,21.317,1.1445
11677,Marketing Specialist,Finance,Brazil,2024,37.71,35.5,39.63,141483.28,156360.57,10.52,1.64,81.98,35.48,5,Medium,38.67,10.52,30.129,13.379507999999998
11678,Customer Support Rep,Finance,Brazil,2023,77.55,92.41,19.39,145666.08,139836.21,-4.0,7.81,81.51,10.23,5,High,48.47,4.0,38.037000000000006,7.933365
11679,Accountant,Finance,Singapore,2022,12.08,13.36,89.5,78047.04,78578.5,0.68,1.68,31.0,54.38,1,Low,50.79,0.68,31.886,6.569103999999999
11680,Data Analyst,Finance,Japan,2025,22.25,23.34,26.03,47811.61,49003.59,2.49,21.2,38.57,62.79,3,Low,24.14,2.49,17.456,13.970774999999998
11681,Truck Driver,Transportation,USA,2020,45.1,42.67,37.58,57176.33,64664.93,13.1,2.54,97.39,21.94,5,Medium,41.34,13.1,33.244,9.894940000000002
11682,Software Engineer,Transportation,Japan,2025,65.72,59.88,46.99,42077.6,43116.07,2.47,29.59,71.1,60.04,3,High,56.355000000000004,2.47,41.126,39.458287999999996
11683,Accountant,Healthcare,Singapore,2021,78.7,87.2,96.55,93061.27,95495.35,2.62,-12.89,52.01,42.72,3,High,87.625,2.62,61.231,33.62064
11684,Marketing Specialist,Finance,Australia,2021,38.08,42.82,74.11,107264.95,93500.66,-12.83,19.76,49.45,15.25,5,Medium,56.095,12.83,41.314,5.8072
11685,Marketing Specialist,Manufacturing,UK,2024,50.53,43.26,91.53,79879.25,87864.61,10.0,20.8,79.32,74.94,1,Medium,71.03,10.0,50.67100000000001,37.867182
11686,Teacher,Transportation,Australia,2026,10.22,8.85,32.59,37385.14,38558.9,3.14,-7.41,51.13,86.06,1,Low,21.405,3.14,14.807000000000002,8.795332
11687,Truck Driver,Energy,Germany,2020,40.67,41.25,86.17,37251.96,35897.1,-3.64,13.63,87.36,68.18,2,Medium,63.42,3.64,43.211,27.728806000000006
11688,Data Analyst,Energy,Canada,2024,47.1,38.58,94.12,81732.88,83864.72,2.61,1.17,88.01,92.95,2,Medium,70.61,2.61,47.859,43.779450000000004
11689,Data Analyst,Manufacturing,Australia,2021,35.45,34.08,58.34,65619.9,71079.13,8.32,-17.84,84.2,85.35,4,Medium,46.895,8.32,34.178000000000004,30.256575
11690,Teacher,Healthcare,Australia,2022,19.18,16.38,18.42,101565.58,106408.82,4.77,-7.59,75.28,85.85,5,Low,18.8,4.77,14.629,16.46603
11691,Customer Support Rep,Energy,Singapore,2025,85.71,75.93,31.22,51799.81,57829.32,11.64,16.25,10.36,16.48,3,High,58.464999999999996,11.64,47.141999999999996,14.125008000000001
11692,Data Analyst,Finance,Brazil,2021,23.44,20.69,55.13,34850.66,34383.32,-1.34,17.92,63.44,57.98,3,Low,39.285000000000004,1.34,26.317000000000004,13.590512
11693,Teacher,Transportation,Australia,2020,41.55,42.67,7.61,76145.77,69309.27,-8.98,19.09,32.86,56.51,4,Medium,24.58,8.98,21.597,23.479905
11694,Customer Support Rep,Finance,Japan,2021,58.36,59.14,95.84,47999.47,46300.81,-3.54,5.88,68.25,19.73,4,Medium,77.1,3.54,53.158,11.514428
11695,Data Analyst,Education,Canada,2024,56.48,51.28,40.11,91891.43,77645.54,-15.5,13.49,24.11,63.52,2,Medium,48.295,15.5,39.275,35.876096
11696,Teacher,Healthcare,Brazil,2020,40.93,33.69,53.69,86057.46,77620.44,-9.8,5.31,52.57,74.53,2,Medium,47.31,9.8,35.419,30.505129
11697,HR Manager,Finance,Germany,2026,19.29,20.24,17.79,67091.01,75676.59,12.8,-1.67,30.35,26.37,3,Low,18.54,12.8,16.893,5.086773
11698,Software Engineer,Manufacturing,Germany,2022,60.91,66.84,50.62,67916.46,69963.99,3.01,19.05,39.73,31.48,4,High,55.765,3.01,40.452999999999996,19.174468
11699,Software Engineer,Energy,Canada,2024,32.01,37.75,64.33,111523.51,114638.64,2.79,4.34,46.63,1.2,4,Medium,48.17,2.79,32.940000000000005,0.38412
11700,Financial Analyst,Energy,Australia,2023,66.08,66.42,15.02,32752.34,26080.57,-20.37,0.81,16.5,64.53,3,High,40.55,20.37,37.049,42.641424
11701,HR Manager,Transportation,Australia,2022,35.83,42.85,10.85,59534.75,67293.91,13.03,0.77,79.93,24.42,3,Medium,23.34,13.03,21.496,8.749686
11702,Financial Analyst,Healthcare,India,2024,35.29,29.06,37.84,50199.01,50024.02,-0.35,-7.65,96.25,41.06,4,Medium,36.565,0.35,25.573,14.490074
11703,Customer Support Rep,Healthcare,India,2026,56.37,52.79,49.23,101587.81,113156.3,11.39,4.72,88.21,36.96,2,Medium,52.8,11.39,40.734,20.834352
11704,Mechanical Engineer,Education,Brazil,2024,33.02,36.05,91.05,132432.41,117895.67,-10.98,-8.68,76.26,31.74,4,Medium,62.035,10.98,43.81699999999999,10.480548
11705,Truck Driver,Retail,USA,2026,84.64,84.95,29.27,64363.39,61837.57,-3.92,7.97,93.87,41.34,3,High,56.955,3.92,43.813,34.990176
11706,Software Engineer,Manufacturing,India,2022,59.07,65.98,77.93,110934.41,83641.43,-24.6,4.88,62.27,52.7,1,Medium,68.5,24.6,54.38700000000001,31.12989
11707,Customer Support Rep,Retail,Singapore,2022,49.57,49.44,36.51,108951.76,113970.29,4.61,10.38,40.66,50.94,1,Medium,43.04,4.61,32.164,25.250958
11708,Financial Analyst,Transportation,Australia,2025,10.75,12.34,24.54,82930.98,86693.83,4.54,-3.85,59.08,36.48,4,Low,17.645,4.54,13.024,3.9215999999999998
11709,Marketing Specialist,Transportation,Germany,2024,47.46,41.17,77.56,61915.1,67030.51,8.26,7.38,13.47,38.75,4,Medium,62.510000000000005,8.26,44.730000000000004,18.39075
11710,HR Manager,Retail,Japan,2023,19.44,22.62,36.01,55600.91,58260.81,4.78,24.55,83.52,75.31,1,Low,27.725,4.78,20.013,14.640264000000002
11711,Customer Support Rep,Retail,India,2021,93.23,77.96,8.03,138883.28,137385.9,-1.08,10.26,51.03,36.87,3,High,50.63,1.08,40.025,34.373901000000004
11712,Customer Support Rep,Manufacturing,Canada,2026,79.44,88.04,22.04,76067.3,75527.25,-0.71,0.66,15.76,84.74,1,High,50.739999999999995,0.71,38.601,67.31745599999999
11713,Software Engineer,Transportation,Australia,2026,49.85,55.5,61.75,109665.28,106659.31,-2.74,8.49,52.03,66.75,4,Medium,55.8,2.74,39.287000000000006,33.274875
11714,Accountant,Energy,Singapore,2026,77.61,62.53,48.76,149523.82,149772.08,0.17,-3.74,41.36,71.63,4,High,63.185,0.17,45.723,55.592043
11715,Mechanical Engineer,Transportation,UK,2025,49.99,51.61,51.11,149047.79,137467.12,-7.77,5.71,39.0,78.07,1,Medium,50.55,7.77,37.660000000000004,39.027193
11716,Teacher,Energy,USA,2026,53.99,57.96,92.18,83253.63,75655.97,-9.13,3.97,59.37,59.02,2,Medium,73.08500000000001,9.13,51.989,31.864898000000004
11717,Marketing Specialist,Manufacturing,Germany,2023,49.5,58.71,31.96,34141.58,31499.95,-7.74,11.52,84.61,90.64,4,Medium,40.730000000000004,7.74,31.709999999999997,44.866800000000005
11718,Truck Driver,Energy,Canada,2022,32.37,27.81,92.53,122484.53,135276.81,10.44,2.48,23.6,72.41,1,Medium,62.45,10.44,43.839,23.439116999999996
11719,Software Engineer,Retail,Germany,2024,5.86,5.78,72.9,37765.61,40048.31,6.04,-1.13,24.72,66.75,4,Low,39.38,6.04,26.026000000000003,3.91155
11720,Data Analyst,Finance,Brazil,2021,44.95,45.32,20.17,80032.82,87209.09,8.97,7.86,81.81,60.73,1,Medium,32.56,8.97,26.721999999999998,27.298135000000002
11721,Software Engineer,Manufacturing,Canada,2020,15.99,14.18,81.39,109730.65,112334.29,2.37,4.29,90.08,67.15,5,Low,48.69,2.37,31.523999999999997,10.737285000000002
11722,Customer Support Rep,Education,Brazil,2021,50.85,46.96,93.94,83215.94,101286.55,21.72,3.87,17.76,65.26,4,Medium,72.395,21.72,55.038000000000004,33.18471
11723,Data Analyst,Energy,Germany,2025,15.06,16.08,10.1,89424.98,70535.19,-21.12,31.94,78.11,75.45,2,Low,12.58,21.12,15.39,11.362770000000001
11724,Software Engineer,Manufacturing,India,2025,49.45,52.05,90.44,99076.66,94117.76,-5.01,3.28,58.22,22.77,1,Medium,69.945,5.01,48.415,11.259765
11725,Teacher,Transportation,Singapore,2022,37.09,30.41,64.09,136402.71,150452.93,10.3,-0.91,21.37,72.31,4,Medium,50.59,10.3,37.153000000000006,26.819779000000004
11726,Mechanical Engineer,Finance,Brazil,2022,15.58,14.08,36.02,48814.61,51633.53,5.77,-4.16,18.62,93.39,4,Low,25.8,5.77,18.769,14.550162
11727,Financial Analyst,Energy,Japan,2024,63.79,60.13,62.88,116329.93,136199.24,17.08,18.65,92.44,88.11,5,High,63.335,17.08,49.504000000000005,56.205369
11728,Financial Analyst,Retail,Australia,2026,73.97,85.36,68.54,89010.65,102892.08,15.6,4.28,93.16,8.81,5,High,71.255,15.6,54.830000000000005,6.516757
11729,Truck Driver,Education,Japan,2025,86.38,98.46,8.76,108785.66,107744.27,-0.96,-10.54,83.37,26.71,5,High,47.57,0.96,37.467999999999996,23.072098
11730,Truck Driver,Finance,India,2022,52.32,44.81,29.16,138248.43,154167.67,11.51,16.97,32.49,14.62,5,Medium,40.74,11.51,33.129000000000005,7.649184
11731,Data Analyst,Energy,Canada,2023,62.12,73.14,5.36,93619.42,108913.98,16.34,0.88,37.16,62.06,1,High,33.74,16.34,31.358,38.551671999999996
11732,Marketing Specialist,Technology,Singapore,2024,15.78,17.82,23.87,67671.11,59251.41,-12.44,-0.16,82.8,6.87,2,Low,19.825,12.44,17.205000000000002,1.0840859999999999
11733,Customer Support Rep,Education,India,2020,90.35,105.91,82.74,144257.49,149558.75,3.67,20.33,74.95,0.4,5,High,86.54499999999999,3.67,62.063,0.3614
11734,Customer Support Rep,Healthcare,Japan,2025,72.98,59.61,88.77,137583.12,142250.98,3.39,-2.28,70.13,49.81,5,High,80.875,3.39,56.84,36.351338000000005
11735,Teacher,Transportation,Brazil,2026,11.75,9.94,65.93,93554.15,93778.68,0.24,-1.2,86.43,89.05,4,Low,38.84,0.24,24.551,10.463375
11736,Financial Analyst,Retail,UK,2020,58.79,62.61,76.91,46009.67,45717.17,-0.64,-8.81,50.59,18.44,1,Medium,67.85,0.64,46.781,10.840876000000002
11737,Customer Support Rep,Healthcare,Singapore,2026,72.48,79.47,27.08,67552.45,61650.45,-8.74,-4.58,42.82,44.11,3,High,49.78,8.74,39.738,31.970928000000004
11738,Software Engineer,Manufacturing,USA,2022,33.89,33.69,61.73,71292.19,96997.23,36.06,25.2,18.7,62.94,2,Medium,47.81,36.06,42.893,21.330365999999998
11739,HR Manager,Finance,India,2022,29.47,24.13,64.71,35810.13,43212.34,20.67,-4.92,99.87,51.51,2,Low,47.089999999999996,20.67,37.402,15.179996999999998
11740,Software Engineer,Energy,Singapore,2022,22.27,22.2,19.57,82554.12,101442.27,22.88,10.71,38.17,73.59,1,Low,20.92,22.88,21.643,16.388493
11741,Customer Support Rep,Manufacturing,Australia,2021,71.46,70.43,64.01,130831.99,148411.43,13.44,24.61,65.93,67.56,5,High,67.735,13.44,51.819,48.278376
11742,HR Manager,Education,Japan,2023,38.22,43.37,92.39,104623.58,107952.99,3.18,10.03,48.07,49.6,1,Medium,65.305,3.18,43.958999999999996,18.95712
11743,Customer Support Rep,Transportation,India,2020,64.91,76.31,64.81,91025.28,94271.96,3.57,-3.05,59.93,94.0,5,High,64.86,3.57,46.477999999999994,61.0154
11744,HR Manager,Healthcare,Japan,2020,33.94,37.95,28.25,50613.23,41861.43,-17.29,0.62,46.28,71.19,3,Medium,31.095,17.29,27.238,24.161886
11745,Mechanical Engineer,Manufacturing,Brazil,2023,37.53,33.41,8.78,104607.11,105356.91,0.72,7.51,95.22,87.8,5,Medium,23.155,0.72,17.862000000000002,32.95134
11746,Truck Driver,Transportation,India,2021,35.91,41.35,0.11,91156.9,107234.02,17.64,6.77,78.04,23.17,5,Medium,18.009999999999998,17.64,19.689,8.320347
11747,Truck Driver,Transportation,Japan,2023,86.74,75.61,96.15,148215.27,163235.76,10.13,18.41,98.13,24.2,2,High,91.445,10.13,66.58,20.991079999999997
11748,Data Analyst,Manufacturing,Australia,2022,44.99,43.3,16.76,45332.67,40754.3,-10.1,12.47,63.94,23.76,3,Medium,30.875,10.1,26.054000000000002,10.689624000000002
11749,Teacher,Finance,Canada,2025,41.77,45.82,52.81,134577.0,115841.58,-13.92,6.2,90.74,41.79,2,Medium,47.290000000000006,13.92,36.727000000000004,17.455683
11750,Data Analyst,Education,Germany,2025,60.72,54.22,63.62,49833.13,49951.58,0.24,3.72,11.21,55.17,5,High,62.17,0.24,43.446,33.499224
11751,Customer Support Rep,Retail,Brazil,2026,31.99,35.67,29.27,71321.08,67795.6,-4.94,1.83,55.03,44.77,5,Medium,30.63,4.94,23.058999999999997,14.321923
11752,Marketing Specialist,Education,Germany,2020,47.76,50.17,8.86,79621.02,66101.24,-16.98,13.89,27.23,60.63,2,Medium,28.31,16.98,26.856,28.956888
11753,Software Engineer,Technology,Brazil,2026,50.29,55.33,32.56,41875.95,42922.17,2.5,10.53,95.36,14.56,3,Medium,41.425,2.5,30.634,7.322224
11754,Marketing Specialist,Technology,Canada,2020,56.01,49.21,86.64,92343.5,99386.27,7.63,5.58,37.36,61.9,1,Medium,71.325,7.63,50.685,34.67019
11755,Accountant,Retail,India,2025,20.1,19.0,19.48,54157.3,47318.45,-12.63,14.53,32.59,80.8,4,Low,19.79,12.63,17.673000000000002,16.2408
11756,Software Engineer,Manufacturing,Singapore,2025,33.17,31.58,81.52,88645.02,83646.23,-5.64,14.78,96.57,92.37,3,Medium,57.345,5.64,39.416000000000004,30.639129000000004
11757,Accountant,Manufacturing,Japan,2025,67.65,59.88,72.75,128113.17,115851.11,-9.57,1.36,34.27,58.56,2,High,70.2,9.57,51.75600000000001,39.615840000000006
11758,Customer Support Rep,Finance,Germany,2022,42.62,45.38,39.19,57070.48,53160.79,-6.85,6.82,66.24,97.44,2,Medium,40.905,6.85,30.86,41.52892799999999
11759,HR Manager,Finance,Canada,2025,59.8,55.69,90.13,93341.38,71933.04,-22.94,10.35,14.7,27.0,4,Medium,74.965,22.94,57.841,16.146
11760,Data Analyst,Energy,Singapore,2021,57.28,51.78,41.24,106079.03,115183.3,8.58,-0.99,90.88,6.17,1,Medium,49.260000000000005,8.58,37.858000000000004,3.534176
11761,Truck Driver,Energy,Canada,2025,65.22,61.29,55.43,95618.84,98493.15,3.01,-9.44,90.58,19.23,2,High,60.325,3.01,43.62,12.541806
11762,Marketing Specialist,Healthcare,India,2020,28.91,23.87,49.17,134411.78,106511.62,-20.76,11.3,91.52,53.23,1,Low,39.04,20.76,32.543,15.388792999999998
11763,Truck Driver,Healthcare,Japan,2022,93.16,102.48,91.13,107797.33,107956.2,0.15,7.84,67.65,13.42,5,High,92.145,0.15,64.64800000000001,12.502072
11764,Accountant,Finance,Australia,2020,75.57,70.58,66.5,73263.05,75082.52,2.48,12.93,96.09,50.36,4,High,71.035,2.48,50.922,38.05705199999999
11765,Mechanical Engineer,Technology,Japan,2025,44.53,42.01,32.9,44799.72,49327.5,10.11,-11.0,17.6,18.6,5,Medium,38.715,10.11,30.715000000000003,8.282580000000001
11766,Teacher,Manufacturing,India,2021,70.2,58.72,24.13,30456.25,32709.17,7.4,9.61,89.16,90.02,2,High,47.165,7.4,37.539,63.194039999999994
11767,HR Manager,Technology,Canada,2024,38.25,39.16,67.78,139756.9,139013.91,-0.53,19.44,55.87,33.63,4,Medium,53.015,0.53,35.793,12.863475000000001
11768,Data Analyst,Transportation,Australia,2020,5.0,4.29,33.16,102708.14,108813.84,5.94,8.25,59.91,39.41,5,Low,19.08,5.94,13.729999999999999,1.9705
11769,Teacher,Transportation,UK,2023,58.4,55.87,10.85,30493.56,32244.12,5.74,8.0,71.03,2.76,1,Medium,34.625,5.74,28.337,1.61184
11770,HR Manager,Education,Japan,2020,25.36,29.88,70.97,118495.2,95281.06,-19.59,-12.05,12.08,93.72,4,Low,48.165,19.59,37.312000000000005,23.767392
11771,Mechanical Engineer,Transportation,Brazil,2023,19.14,18.76,60.0,149246.28,174015.87,16.6,-4.91,95.74,57.15,2,Low,39.57,16.6,30.636,10.93851
11772,Customer Support Rep,Energy,Brazil,2022,62.4,64.23,81.79,35108.61,32787.32,-6.61,10.25,79.05,80.01,4,High,72.095,6.61,51.48,49.92624
11773,Truck Driver,Finance,Japan,2020,68.83,67.15,73.25,32286.75,28334.43,-12.24,11.8,69.44,13.78,2,High,71.03999999999999,12.24,53.178999999999995,9.484774
11774,Data Analyst,Manufacturing,India,2023,12.57,12.33,52.99,79957.83,75485.52,-5.59,6.39,27.4,0.37,4,Low,32.78,5.59,22.602,0.046509
